"","cat_rat","ccpr_rat","polrt","cvrt","hrai","hrsd","country","year","idcode","PIRI","Dis","Kill","Pris","Tort","Polity2","Civilwar2","War","gdppc","pop","Media_ai_rn","Media_ai_br","Media_ai_tot","Media_ec","Media_nw","Media_tot","Media_ave","INGO_uia","UNShame","intensity","yearLag1","PIRILag1","PIRILag2","PIRILead1","polrtLag1","polrtLag2","polrtLead1","democratic","Media_ai_tot_ph","logAI","AIShame","log_gdppc","log_pop"
"2967",1,1,6,5,3,3,"KENYA",1998,501,6,0,2,2,2,-2,0,0,359.872100830078,28700000,4,6,10,0,0,0,0,813,0,1,1997,4,4,7,6,7,6,0,10,2.28574434388405,1,5.88574869285287,17.1724076807299
"2968",1,1,6,5,3,3,"KENYA",1999,501,7,1,2,2,2,-2,0,0,355.969787597656,29400000,0,2,2,0,0,0,0,826,1,2,1998,6,4,6,6,6,6,0,2,0.676306431449951,0,5.87484586095196,17.1965052323089
"2969",1,1,6,5,3,3,"KENYA",2000,501,6,0,2,2,2,-2,0,0,347.400787353516,30100000,4,2,6,0,0,0,0,NA,0,1,1999,7,6,5,6,6,6,0,6,1.77491872011806,1,5.85047912022216,17.2200357297191
"2984",0,1,6,6,2,2,"TANZANIA",1988,510,4,1,1,1,1,-7,1,0,255.846298217773,23900000,0,1,1,0,0,0,0,375,0,1,1987,2,2,3,6,6,6,0,1,-0.0168407491099946,0,5.54457686658193,16.9893890169017
"2985",0,1,6,6,2,2,"TANZANIA",1989,510,3,0,1,1,1,-7,1,0,257.319305419922,24700000,0,0,0,0,0,0,0,406,0,0,1988,4,2,5,6,6,6,0,0.01,-4.62201093509809,0,5.55031774725392,17.0223138015982
"2986",0,1,6,5,2,3,"TANZANIA",1990,510,5,0,1,2,2,-7,1,0,267.031311035156,25500000,1,3,4,0,0,0,0,444,0,1,1989,3,4,5,6,6,6,0,4,1.3694536120099,1,5.58736592131928,17.0541890101287
"2987",0,1,6,5,2,2,"TANZANIA",1991,510,5,0,1,2,2,-7,1,0,264.186492919922,26300000,0,7,7,0,0,0,0,456,0,1,1990,5,3,1,6,6,6,0,7,1.92906939994532,0,5.57665526632986,17.085079497148
"2988",0,1,6,5,1,2,"TANZANIA",1992,510,1,0,0,1,0,-6,1,0,257.633514404297,27100000,0,0,0,0,0,0,0,472,0,0,1991,5,5,4,6,6,6,0,0.01,-4.62201093509809,0,5.55153808826875,17.1150442858499
"2989",0,1,6,5,2,2,"TANZANIA",1993,510,4,1,1,2,0,-6,0,0,252.901504516602,27900000,0,0,0,0,0,0,0,502,0,0,1992,1,5,2,6,6,6,0,0.01,-4.62201093509809,0,5.53300010271557,17.1441372467916
"2990",0,1,6,6,2,2,"TANZANIA",1994,510,2,0,0,1,1,-6,0,0,249.288299560547,28800000,0,0,0,0,0,0,0,505,0,0,1993,4,1,3,6,6,5,0,0.01,-4.62201093509809,0,5.51861005625743,17.1758859451062
"2991",0,1,5,5,3,2,"TANZANIA",1995,510,3,0,1,1,1,-1,0,0,250.760101318359,29600000,0,1,1,0,0,0,0,516,0,1,1994,2,4,3,6,6,5,0,1,-0.0168407491099946,0,5.52449671045083,17.2032849192943
"2992",0,1,5,5,3,3,"TANZANIA",1996,510,3,0,1,1,1,-1,0,0,254.951904296875,30500000,1,0,1,0,0,0,0,530,1,2,1995,3,2,4,5,6,5,0,1,-0.0168407491099946,1,5.54107491676872,17.2332372415776
"2993",0,1,5,5,3,3,"TANZANIA",1997,510,4,0,1,1,2,-1,0,0,256.922302246094,31300000,2,1,3,0,0,0,0,537,0,1,1996,3,3,3,5,5,5,0,3,1.08177153955812,1,5.54877371329485,17.2591286555104
"2994",0,1,5,4,3,3,"TANZANIA",1998,510,3,0,0,1,2,-1,0,0,259.713012695312,32100000,3,1,4,0,0,0,0,554,0,1,1997,4,3,4,5,5,4,0,4,1.3694536120099,1,5.55957722405689,17.2843665881002
"2995",0,1,4,4,2,3,"TANZANIA",1999,510,4,0,1,1,2,-1,0,0,262.395385742188,32900000,0,1,1,0,0,0,0,545,0,1,1998,3,4,5,5,5,4,0,1,-0.0168407491099946,0,5.56985247209134,17.3089832157356
"2996",0,1,4,4,3,3,"TANZANIA",2000,510,5,0,2,2,1,2,0,0,269.4462890625,33700000,1,3,4,0,0,0,0,NA,0,1,1999,4,3,5,4,5,4,0,4,1.3694536120099,1,5.59636907201708,17.3330083953226
"3006",0,0,6,6,2,2,"BURUNDI",1983,516,2,0,0,1,1,-7,0,0,134.007598876953,4482410,0,0,0,0,0,0,0,116,0,0,1982,0,2,4,6,7,7,0,0.01,-4.62201093509809,0,4.89789650638004,15.3156714061784
"3007",0,0,7,6,2,2,"BURUNDI",1984,516,4,0,1,2,1,-7,0,0,130.512405395508,4609610,0,3,3,0,0,0,0,124,0,1,1983,2,0,2,6,6,7,0,3,1.08177153955812,0,4.87146828274676,15.3436538126957
"3008",0,0,7,6,3,2,"BURUNDI",1985,516,2,0,0,1,1,-7,0,0,141.847793579102,4741000,0,2,2,0,0,0,0,124,0,1,1984,4,2,3,7,6,7,0,2,0.676306431449951,0,4.95475460652762,15.3717586418843
"3009",0,0,7,6,3,3,"BURUNDI",1986,516,3,0,0,2,1,-7,0,0,142.393203735352,4876340,0,3,3,0,0,0,0,127,0,1,1985,2,4,2,7,7,7,0,3,1.08177153955812,0,4.95859227126134,15.3999054964386
"3010",0,0,7,6,2,2,"BURUNDI",1987,516,2,0,0,1,1,-7,0,0,146.061294555664,5015490,0,6,6,0,0,0,0,140,0,1,1986,3,2,5,7,7,7,0,6,1.77491872011806,0,4.9840263593299,15.4280416814845
"3011",0,0,7,6,4,4,"BURUNDI",1988,516,5,1,2,1,1,-7,1,0,149.158996582031,5158420,0,3,3,0,0,0,0,162,0,1,1987,2,3,3,7,7,7,0,3,1.08177153955812,0,5.00501282816297,15.4561408890181
"3012",0,0,7,6,2,2,"BURUNDI",1989,516,3,1,0,1,1,-7,0,0,146.989395141602,5305200,0,2,2,0,0,0,0,164,0,1,1988,5,2,4,7,7,7,0,2,0.676306431449951,0,4.99036044228252,15.4841980296023
"3013",0,1,7,6,2,2,"BURUNDI",1990,516,4,0,1,2,1,-7,0,0,147.928894042969,5456000,0,0,0,0,0,0,0,179,0,0,1989,3,5,8,7,7,7,0,0.01,-4.62201093509809,0,4.9967317126575,15.5122264785054
"3014",0,1,7,6,5,4,"BURUNDI",1991,516,8,2,2,2,2,-7,1,0,151.223495483398,5603820,0,2,2,0,0,0,0,192,0,1,1990,4,3,3,7,7,6,0,2,0.676306431449951,0,5.01875884508185,15.5389590660088
"3021",1,1,7,6,5,5,"BURUNDI",1998,516,8,2,2,2,2,-1,0,0,105.592002868652,6548190,2,10,12,1,0,1,0.5,231,1,3,1997,8,7,7,7,7,6,0,12,2.46806590067801,1,4.65958263799398,15.6946992335458
"3022",1,1,6,6,5,5,"BURUNDI",1999,516,7,2,2,2,1,-1,0,0,102.531097412109,6677950,7,10,17,0,0,0,0,229,1,2,1998,8,8,7,7,7,6,0,17,2.81637259494622,1,4.63016614195164,15.7143216121861
"3023",1,1,6,6,4,5,"BURUNDI",2000,516,7,1,2,2,2,-1,0,0,99.6819763183594,6807000,4,5,9,0,1,1,0.5,NA,1,3,1999,7,8,7,6,7,6,0,9,2.18038382822622,1,4.6019848814714,15.7334620524301
"3033",0,1,6,6,2,1,"RWANDA",1983,517,1,0,0,0,1,-7,0,0,292.699798583984,5663000,0,1,1,0,0,0,0,126,0,1,1982,1,0,0,6,6,6,0,1,-0.0168407491099946,0,5.67914750556636,15.5494643450959
"3034",0,1,6,6,2,2,"RWANDA",1984,517,0,0,0,0,0,-7,0,0,271.412811279297,5848160,0,4,4,0,0,0,0,143,0,1,1983,1,1,2,6,6,6,0,4,1.3694536120099,0,5.6036409507056,15.5816376398186
"3035",0,1,6,6,2,2,"RWANDA",1985,517,2,0,0,1,1,-7,0,0,273.637512207031,6056000,0,3,3,0,0,0,0,143,0,1,1984,0,1,3,6,6,6,0,3,1.08177153955812,0,5.61180428237008,15.6165600740994
"3036",0,1,6,6,3,2,"RWANDA",1986,517,3,0,0,2,1,-7,0,0,279.411895751953,6255390,0,2,2,0,0,0,0,150,0,1,1985,2,0,2,6,6,6,0,2,0.676306431449951,0,5.63268702197935,15.6489540500594
"3037",0,1,6,6,2,1,"RWANDA",1987,517,2,0,0,2,0,-7,0,0,271.125213623047,6445030,0,2,2,0,0,0,0,163,0,1,1986,3,2,1,6,6,6,0,2,0.676306431449951,0,5.60258075706022,15.6788198491157
"3038",0,1,6,6,2,1,"RWANDA",1988,517,1,0,0,1,0,-7,0,0,275.682708740234,6623640,0,0,0,0,0,0,0,177,0,0,1987,2,3,2,6,6,6,0,0.01,-4.62201093509809,0,5.61925059839964,15.7061556257442
"3039",0,1,6,6,2,2,"RWANDA",1989,517,2,0,0,1,1,-7,0,0,268.829315185547,6790020,0,0,0,0,0,0,0,188,0,0,1988,1,2,5,6,6,6,0,0.01,-4.62201093509809,0,5.59407666217248,15.7309644450386
"3040",0,1,6,6,5,4,"RWANDA",1990,517,5,0,1,2,2,-7,1,0,256.598114013672,6943000,0,6,6,0,0,0,0,201,0,1,1989,2,1,7,6,6,6,0,6,1.77491872011806,0,5.54751110224678,15.7532445157354
"3041",0,1,6,6,5,4,"RWANDA",1991,517,7,1,2,2,2,-7,1,0,242.632797241211,7158000,0,9,9,0,0,0,0,215,0,1,1990,5,2,6,6,6,6,0,9,2.18038382822622,0,5.49154917797933,15.7837411703081
"3042",0,1,6,5,4,4,"RWANDA",1992,517,6,1,2,2,1,-7,1,0,249.154602050781,7380000,0,4,4,0,0,0,0,223,1,2,1991,7,5,7,6,6,6,0,4,1.3694536120099,0,5.51807359556137,15.8142841965767
"3043",0,1,6,5,4,4,"RWANDA",1993,517,7,1,2,2,2,-6,1,0,222.090103149414,7608000,0,3,3,0,0,0,0,242,1,2,1992,6,7,8,6,6,7,0,3,1.08177153955812,0,5.40308316957172,15.8447108832074
"3044",0,1,7,7,5,5,"RWANDA",1994,517,8,2,2,2,2,-6,1,0,159.453598022461,5272000,14,7,21,5,0,5,2.5,242,1,3,1993,7,6,8,6,6,7,0,21,3.02768168861343,1,5.07175295840976,15.4779203551645
"3045",0,1,7,6,5,5,"RWANDA",1995,517,8,2,2,2,2,-6,0,0,199.569305419922,5696000,14,11,25,3,0,3,1.5,248,1,3,1994,8,7,7,7,6,7,0,25,3.20203507575821,1,5.29616157159062,15.5552747320739
"3046",0,1,7,6,5,5,"RWANDA",1996,517,7,1,2,2,2,-6,0,0,224.926803588867,5698000,10,5,15,1,0,1,0.5,255,1,3,1995,8,8,8,7,7,7,0,15,2.69120945199222,1,5.41577503189443,15.55562579404
"3047",0,1,7,6,5,5,"RWANDA",1997,517,8,2,2,2,2,-6,1,0,206.005294799805,7083000,10,10,20,5,0,5,2.5,249,1,3,1996,7,8,6,7,7,7,0,20,2.978891524444,1,5.32790187137094,15.7732081047358
"3048",0,1,7,6,5,5,"RWANDA",1998,517,6,2,2,0,2,-6,0,0,218.06640625,7284000,11,12,23,4,5,9,4.5,254,1,3,1997,8,7,5,7,7,7,0,23,3.11865346681916,1,5.3847996322288,15.8011907198296
"3049",0,1,7,6,5,4,"RWANDA",1999,517,5,1,2,0,2,-6,0,0,228.085098266602,7492000,2,7,9,1,1,2,1,246,1,3,1998,6,8,6,7,7,7,0,9,2.18038382822622,1,5.42971879732987,15.8293463425461
"3050",0,1,7,6,4,4,"RWANDA",2000,517,6,1,2,1,2,-4,0,0,234.904693603516,7709000,3,5,8,1,0,1,0.5,NA,0,2,1999,5,6,5,7,7,7,0,8,2.06260079256984,1,5.45917987274884,15.8578990354414
"3141",0,0,7,7,4,4,"ETHIOPIA",1983,530,8,2,2,2,2,-7,1,0,106.452499389648,4.1e+07,0,2,2,0,0,0,0,218,0,1,1982,8,8,6,7,7,7,0,2,0.676306431449951,0,4.66769887053448,17.5290826246686
"3142",0,0,7,7,3,4,"ETHIOPIA",1984,530,6,1,2,2,1,-8,1,0,101.131202697754,42200000,0,6,6,0,0,0,0,232,0,1,1983,8,8,5,7,7,7,0,6,1.77491872011806,0,4.61641871043462,17.5579307790062
"3143",0,0,7,7,4,4,"ETHIOPIA",1985,530,5,1,1,1,2,-8,1,0,87.1138534545898,43400000,0,4,4,0,0,0,0,232,1,2,1984,6,8,7,7,7,7,0,4,1.3694536120099,0,4.46721592350248,17.5859699990706
"3144",0,0,7,7,4,5,"ETHIOPIA",1986,530,7,1,2,2,2,-8,1,0,92.756706237793,44700000,0,12,12,0,0,0,0,245,0,1,1985,5,6,7,7,7,6,0,12,2.46806590067801,0,4.5299800033243,17.6154840595838
"3145",0,0,6,7,4,5,"ETHIOPIA",1987,530,7,1,2,2,2,-8,1,0,102.349296569824,46100000,0,5,5,0,0,0,0,262,0,1,1986,7,5,7,7,7,6,0,5,1.59259716332411,0,4.62839143929251,17.6463235079669
"3146",0,0,6,7,5,5,"ETHIOPIA",1988,530,7,1,2,2,2,-8,1,0,99.5748596191406,47600000,0,4,4,0,0,0,0,276,0,1,1987,7,7,7,6,7,7,0,4,1.3694536120099,0,4.60090971926647,17.6783433192016
"3147",0,0,7,7,4,4,"ETHIOPIA",1989,530,7,1,2,2,2,-8,1,0,95.7162017822266,49300000,1,6,7,0,0,0,0,285,0,1,1988,7,7,8,6,6,7,0,7,1.92906939994532,1,4.56138758174961,17.7134346390129
"3180",0,0,6,4,2,1,"ERITREA",1995,531,2,0,0,2,0,-6,0,0,170.030197143555,3574000,0,0,0,0,0,0,0,24,0,0,1994,2,3,4,6,6,6,0,0.01,-4.62201093509809,0,5.13597605153208,15.0891959747015
"3181",0,0,6,4,2,1,"ERITREA",1996,531,4,1,1,2,0,-6,0,0,180.913604736328,3670000,0,0,0,0,0,0,0,35,0,0,1995,2,2,3,6,6,6,0,0.01,-4.62201093509809,0,5.19801959541272,15.1157022200308
"3182",0,0,6,4,3,2,"ERITREA",1997,531,3,0,1,2,0,-6,0,0,189.892105102539,3773000,0,0,0,0,0,0,0,49,0,0,1996,4,2,2,6,6,6,0,0.01,-4.62201093509809,0,5.24645604298108,15.1433809989464
"3183",0,0,6,4,5,4,"ERITREA",1998,531,2,0,1,1,0,-6,0,0,187.977005004883,3879000,1,1,2,0,1,1,0.5,61,0,2,1997,3,4,4,6,6,7,0,2,0.676306431449951,1,5.23631964154519,15.1710879464221
"3184",0,0,7,5,4,3,"ERITREA",1999,531,4,1,1,2,0,-6,0,0,182.72639465332,3991000,2,2,4,0,0,0,0,69,0,1,1998,2,3,2,6,6,7,0,4,1.3694536120099,1,5.20798992286337,15.1995523840309
"3185",0,0,7,5,4,2,"ERITREA",2000,531,2,0,0,1,1,-6,0,0,154.64469909668,4097000,2,0,2,0,0,0,0,NA,0,1,1999,4,2,4,7,6,7,0,2,0.676306431449951,1,5.04113022176819,15.225765556529
"3195",0,0,7,7,3,5,"ANGOLA",1983,540,6,0,2,2,2,-7,1,0,820.164672851562,7773890,0,4,4,0,0,0,0,125,0,1,1982,6,3,5,7,7,7,0,4,1.3694536120099,0,6.70950514064724,15.8662812405643
"3196",0,0,7,7,3,3,"ANGOLA",1984,540,5,0,2,2,1,-7,1,0,841.026611328125,8035920,0,3,3,0,0,0,0,130,0,1,1983,6,6,3,7,7,7,0,3,1.08177153955812,0,6.73462330195524,15.8994320496658
"3197",0,0,7,7,3,5,"ANGOLA",1985,540,3,0,1,2,0,-7,1,0,842.868713378906,8299000,0,2,2,0,0,0,0,130,0,1,1984,5,6,4,7,7,7,0,2,0.676306431449951,0,6.73681120848196,15.9316455835806
"3198",0,0,7,7,4,5,"ANGOLA",1986,540,4,0,1,2,1,-7,1,0,840.441528320312,8556010,0,2,2,0,0,0,0,45,0,1,1985,3,5,5,7,7,7,0,2,0.676306431449951,0,6.7339273826956,15.9621445179542
"3199",0,0,7,7,4,5,"ANGOLA",1987,540,5,0,2,2,1,-7,1,0,881.827575683594,8798660,0,0,0,0,0,0,0,144,0,0,1986,4,3,4,7,7,7,0,0.01,-4.62201093509809,0,6.78199654447343,15.9901099951265
"3200",0,0,7,7,4,4,"ANGOLA",1988,540,4,0,1,2,1,-7,1,0,908.612976074219,9017480,0,2,2,0,0,0,0,153,0,1,1987,5,4,7,7,7,7,0,2,0.676306431449951,0,6.81191923461692,16.0146754738478
"3201",0,0,7,7,4,4,"ANGOLA",1989,540,7,1,2,2,2,-7,1,0,893.968627929688,9201860,0,2,2,0,0,0,0,156,0,1,1988,4,5,5,7,7,7,0,2,0.676306431449951,0,6.79567068275654,16.0349161954979
"3202",0,0,7,7,4,4,"ANGOLA",1990,540,5,1,2,1,1,-7,1,0,878.104370117188,9340000,0,0,0,0,0,0,0,172,0,0,1989,7,4,7,7,7,6,0,0.01,-4.62201093509809,0,6.77776545914116,16.049816810205
"3207",0,1,6,6,4,5,"ANGOLA",1995,540,7,2,1,2,2,-2,0,0,597.247619628906,10900000,0,0,0,0,0,0,0,207,0,0,1994,6,6,8,7,7,6,0,0.01,-4.62201093509809,0,6.39233180064571,16.2042733471994
"3208",0,1,6,6,4,5,"ANGOLA",1996,540,8,2,2,2,2,-2,0,0,646.56640625,11200000,3,2,5,0,0,0,0,208,0,1,1995,7,6,8,6,7,6,0,5,1.59259716332411,1,6.47167590948759,16.2314243362653
"3209",0,1,6,6,4,4,"ANGOLA",1997,540,8,2,2,2,2,-3,1,0,680.221313476562,11400000,1,2,3,0,0,0,0,214,0,1,1996,8,7,7,6,6,6,0,3,1.08177153955812,1,6.52241820621416,16.2491239133647
"3210",0,1,6,6,5,5,"ANGOLA",1998,540,7,2,2,1,2,-3,0,0,708.557922363281,11700000,4,5,9,0,0,0,0,213,0,1,1997,8,8,6,6,6,6,0,9,2.18038382822622,1,6.56323180930114,16.275099399768
"3211",0,1,6,6,5,5,"ANGOLA",1999,540,6,2,2,0,2,-3,0,0,713.559875488281,1.2e+07,4,4,8,0,0,0,0,217,0,1,1998,7,8,7,6,6,6,0,8,2.06260079256984,1,6.57026635138936,16.3004172077523
"3212",0,1,6,6,4,5,"ANGOLA",2000,540,7,2,2,1,2,-3,0,0,715.168029785156,12400000,2,3,5,0,0,0,0,NA,0,1,1999,6,7,7,6,6,6,0,5,1.59259716332411,1,6.57251752177679,16.3332070305753
"3222",0,0,7,6,3,5,"MOZAMBIQ",1983,541,5,0,1,2,2,-8,1,0,133.235397338867,13100000,0,4,4,0,0,0,0,121,0,1,1982,7,4,6,7,7,6,0,4,1.3694536120099,0,4.89211746858942,16.3881227881714
"3223",0,0,6,7,3,3,"MOZAMBIQ",1984,541,6,1,2,2,1,-8,1,0,122.067398071289,13300000,0,4,4,0,0,0,0,135,0,1,1983,5,7,7,7,7,6,0,4,1.3694536120099,0,4.80457333539997,16.403274593192
"3224",0,0,6,7,4,5,"MOZAMBIQ",1985,541,7,1,2,2,2,-8,1,0,121.364402770996,13500000,0,1,1,0,0,0,0,135,0,1,1984,6,5,6,6,7,6,0,1,-0.0168407491099946,0,4.79879761298305,16.4182002434087
"3225",0,0,6,7,4,5,"MOZAMBIQ",1986,541,6,0,2,2,2,-7,1,0,117.142196655273,13700000,0,2,2,0,0,0,0,140,0,1,1985,7,6,6,6,6,6,0,2,0.676306431449951,0,4.76338855287845,16.4329063907984
"3226",0,0,6,7,4,5,"MOZAMBIQ",1987,541,6,0,2,2,2,-7,1,0,133.093902587891,13800000,0,2,2,0,0,0,0,145,0,1,1986,6,7,5,6,6,6,0,2,0.676306431449951,0,4.89105491359207,16.4401791501274
"3227",0,0,6,7,3,4,"MOZAMBIQ",1988,541,5,0,1,2,2,-7,1,0,142.904205322266,13900000,0,2,2,0,0,0,0,154,0,1,1987,6,6,6,6,6,6,0,2,0.676306431449951,0,4.96217451293015,16.4473993981009
"3228",0,0,6,7,3,4,"MOZAMBIQ",1989,541,6,1,1,2,2,-7,1,0,151.128295898438,1.4e+07,0,1,1,0,0,0,0,162,0,1,1988,5,6,4,6,6,6,0,1,-0.0168407491099946,0,5.01812911778523,16.4545678875795
"3229",0,0,6,6,3,4,"MOZAMBIQ",1990,541,4,0,1,1,2,-7,1,0,151.464599609375,14200000,0,4,4,0,0,0,0,176,0,1,1989,6,5,5,6,6,6,0,4,1.3694536120099,0,5.02035193170056,16.4687525225715
"3230",0,0,6,4,3,4,"MOZAMBIQ",1991,541,5,0,1,2,2,-6,1,0,155.922302246094,14400000,0,4,4,0,0,0,0,195,0,1,1990,4,6,6,6,6,6,0,4,1.3694536120099,0,5.04935782065016,16.4827387645462
"3231",0,0,6,4,4,5,"MOZAMBIQ",1992,541,6,1,1,2,2,-6,1,0,140.658996582031,14700000,0,1,1,0,0,0,0,203,0,1,1991,5,4,2,6,6,6,0,1,-0.0168407491099946,0,4.94633849721324,16.503358051749
"3232",0,1,6,5,3,4,"MOZAMBIQ",1993,541,2,0,0,1,1,-6,0,0,149.686492919922,1.5e+07,0,1,1,0,0,0,0,230,0,1,1992,6,5,5,6,6,3,0,1,-0.0168407491099946,0,5.00854305969899,16.5235607590665
"3233",0,1,3,5,3,3,"MOZAMBIQ",1994,541,5,1,1,1,2,6,0,0,156.582305908203,15400000,1,2,3,0,0,0,0,233,0,1,1993,2,6,3,6,6,3,1,3,1.08177153955812,1,5.05358178808102,16.5498780673839
"3234",0,1,3,4,2,3,"MOZAMBIQ",1995,541,3,0,1,0,2,6,0,0,159.186096191406,15800000,0,0,0,0,0,0,0,261,0,0,1994,5,2,4,3,6,3,1,0.01,-4.62201093509809,0,5.0700739341152,16.5755204979972
"3235",0,1,3,4,3,3,"MOZAMBIQ",1996,541,4,0,1,1,2,6,0,0,166.181396484375,16200000,0,0,0,0,0,0,0,266,0,0,1995,3,5,5,3,3,3,1,0.01,-4.62201093509809,0,5.11307994164583,16.6005218002026
"3236",0,1,3,4,2,3,"MOZAMBIQ",1997,541,5,1,1,1,2,6,0,0,180.186706542969,16600000,0,0,0,0,0,0,0,288,0,0,1996,4,3,4,3,3,3,1,0.01,-4.62201093509809,0,5.19399357188129,16.6249132533268
"3237",0,1,3,4,3,3,"MOZAMBIQ",1998,541,4,0,1,1,2,6,0,0,198.94450378418,1.7e+07,0,2,2,0,0,0,0,300,0,1,1997,5,4,5,3,3,3,1,2,0.676306431449951,0,5.29302591037512,16.6487239020205
"3238",1,1,3,4,2,2,"MOZAMBIQ",1999,541,5,1,1,1,2,6,0,0,209.810302734375,17300000,0,1,1,0,0,0,0,300,0,1,1998,4,5,6,3,3,3,1,1,-0.0168407491099946,0,5.34620380216531,16.666217059468
"3239",1,1,3,4,3,3,"MOZAMBIQ",2000,541,6,1,2,1,2,6,0,0,208.278900146484,17700000,1,0,1,0,0,0,0,NA,0,1,1999,5,4,3,3,3,3,1,1,-0.0168407491099946,1,5.33887804763203,16.6890751975441
"3249",0,0,5,6,3,2,"ZAMBIA",1983,551,4,0,2,1,1,-9,0,0,437.667388916016,6309060,0,0,0,0,0,0,0,289,0,0,1982,3,4,3,5,5,5,0,0.01,-4.62201093509809,0,6.08145923586032,15.6574972535312
"3250",0,1,5,5,2,2,"ZAMBIA",1984,551,3,0,1,1,1,-9,0,0,423.179290771484,6503080,0,0,0,0,0,0,0,313,0,0,1983,4,3,2,5,5,5,0,0.01,-4.62201093509809,0,6.04779594449675,15.6877864687901
"3251",0,1,5,5,2,2,"ZAMBIA",1985,551,2,0,0,1,1,-9,0,0,417.376403808594,6700000,0,1,1,0,0,0,0,313,0,1,1984,3,4,2,5,5,5,0,1,-0.0168407491099946,0,6.03398846168097,15.7176180843612
"3252",0,1,5,5,3,3,"ZAMBIA",1986,551,2,0,0,1,1,-9,0,0,408.150787353516,6901040,0,2,2,0,0,0,0,316,0,1,1985,2,3,4,5,5,5,0,2,0.676306431449951,0,6.01163668297431,15.7471826828474
"3253",0,1,5,5,3,2,"ZAMBIA",1987,551,4,0,1,2,1,-9,0,0,406.881103515625,7107800,0,3,3,0,0,0,0,349,0,1,1986,2,2,3,5,5,6,0,3,1.08177153955812,0,6.00852101381038,15.7767033305507
"3254",0,1,6,5,2,3,"ZAMBIA",1988,551,3,0,1,1,1,-9,0,0,419.771301269531,7322250,0,1,1,0,0,0,0,388,0,1,1987,4,2,4,5,5,6,0,1,-0.0168407491099946,0,6.0397100421853,15.806428215756
"3255",0,1,6,5,2,2,"ZAMBIA",1989,551,4,0,1,1,2,-9,0,0,403.115997314453,7546740,0,1,1,0,0,0,0,410,0,1,1988,3,4,4,6,5,6,0,1,-0.0168407491099946,0,5.99922435505745,15.8366262398984
"3256",0,1,6,5,3,3,"ZAMBIA",1990,551,4,0,1,1,2,-9,0,0,388.948608398438,7784000,0,1,1,0,0,0,0,420,0,1,1989,4,3,4,6,6,2,0,1,-0.0168407491099946,0,5.9634472228046,15.867580902848
"3257",0,1,2,3,1,2,"ZAMBIA",1991,551,4,0,2,1,1,6,0,0,377.536804199219,8016390,0,2,2,0,0,0,0,439,0,1,1990,4,4,1,6,6,2,1,2,0.676306431449951,0,5.93366805850426,15.8969987538179
"3258",0,1,2,3,3,2,"ZAMBIA",1992,551,1,0,0,0,1,6,0,0,360.799987792969,8243060,0,1,1,0,0,0,0,447,0,1,1991,4,4,4,2,6,3,1,1,-0.0168407491099946,0,5.88832375435523,15.9248821921722
"3259",0,1,3,4,3,3,"ZAMBIA",1993,551,4,0,1,1,2,6,0,0,375.305297851562,8463120,0,0,0,0,0,0,0,464,0,0,1992,1,4,2,2,2,3,1,0.01,-4.62201093509809,0,5.92773982235246,15.9512284579207
"3260",0,1,3,4,2,3,"ZAMBIA",1994,551,2,0,0,1,1,6,0,0,334.530303955078,8675710,0,0,0,0,0,0,0,469,0,0,1993,4,1,2,3,2,3,1,0.01,-4.62201093509809,0,5.81272747024832,15.9760377248285
"3261",0,1,3,4,2,3,"ZAMBIA",1995,551,2,0,0,1,1,6,0,0,317.613189697266,8880000,0,1,1,0,0,0,0,467,0,1,1994,2,4,5,3,3,5,1,1,-0.0168407491099946,0,5.76083425778417,15.9993121149684
"3262",0,1,5,4,2,3,"ZAMBIA",1996,551,5,1,1,1,2,1,0,0,332.059692382812,9083610,2,2,4,0,0,0,0,477,0,1,1995,2,2,5,3,3,5,0,4,1.3694536120099,1,5.80531474908884,16.0219822486572
"3263",0,1,5,4,3,3,"ZAMBIA",1997,551,5,1,1,1,2,1,0,0,335.527313232422,9286290,7,4,11,0,0,0,0,489,0,1,1996,5,2,4,5,3,5,0,11,2.38105452368838,1,5.81570336362691,16.0440496768827
"3264",1,1,5,4,4,3,"ZAMBIA",1998,551,4,0,0,2,2,1,0,0,322.298400878906,9487760,1,6,7,0,0,0,0,492,0,1,1997,5,5,3,5,5,5,0,7,1.92906939994532,1,5.77547782721711,16.0655131047901
"3265",1,1,5,4,2,2,"ZAMBIA",1999,551,3,0,1,0,2,1,0,0,322.665893554688,9687760,2,3,5,1,0,1,0.5,496,0,2,1998,4,5,3,5,5,5,0,5,1.59259716332411,1,5.7766174025974,16.0863737909933
"3266",1,1,5,4,3,2,"ZAMBIA",2000,551,3,0,1,0,2,1,0,0,327.505615234375,9886000,1,0,1,0,0,0,0,NA,0,1,1999,3,4,3,5,5,5,0,1,-0.0168407491099946,1,5.79150520068214,16.106630172849
"3276",0,0,4,5,4,5,"ZIMBABWE",1983,552,6,1,2,2,1,1,0,0,588.835815429688,7980580,0,2,2,1,0,1,0.5,355,0,2,1982,3,1,8,3,3,4,0,2,0.676306431449951,0,6.37814739340048,15.8925216484891
"3277",0,0,4,5,5,4,"ZIMBABWE",1984,552,8,2,2,2,2,1,1,0,555.701171875,8295140,0,0,0,1,0,1,0.5,401,0,1,1983,6,3,7,4,3,4,0,0.01,-4.62201093509809,0,6.32023068911036,15.9311803591014
